date,store,product,category,is_perishable,units_sold,units_ordered,units_wasted
2025-11-18,Trondheim,Bananer,Frukt,True,88,96,8
2025-11-19,Trondheim,Bananer,Frukt,True,92,112,20
2025-11-20,Trondheim,Bananer,Frukt,True,73,83,10
2025-11-21,Trondheim,Bananer,Frukt,True,113,139,26
2025-11-22,Trondheim,Bananer,Frukt,True,113,126,13
2025-11-23,Trondheim,Bananer,Frukt,True,93,113,20
2025-11-24,Trondheim,Bananer,Frukt,True,76,86,10
2025-11-25,Trondheim,Bananer,Frukt,True,100,109,9
2025-11-26,Trondheim,Bananer,Frukt,True,101,108,7
2025-11-27,Trondheim,Bananer,Frukt,True,65,73,8
2025-11-28,Trondheim,Bananer,Frukt,True,102,111,9
2025-11-29,Trondheim,Bananer,Frukt,True,111,129,18
2025-11-30,Trondheim,Bananer,Frukt,True,82,93,11
2025-12-01,Trondheim,Bananer,Frukt,True,65,73,8
2025-12-02,Trondheim,Bananer,Frukt,True,66,72,6
2025-12-03,Trondheim,Bananer,Frukt,True,67,77,10
2025-12-04,Trondheim,Bananer,Frukt,True,67,76,9
2025-12-05,Trondheim,Bananer,Frukt,True,104,113,9
2025-12-06,Trondheim,Bananer,Frukt,True,135,164,29
2025-12-07,Trondheim,Bananer,Frukt,True,64,69,5
2025-12-08,Trondheim,Bananer,Frukt,True,77,93,16
2025-12-09,Trondheim,Bananer,Frukt,True,79,88,9
2025-12-10,Trondheim,Bananer,Frukt,True,100,114,14
2025-12-11,Trondheim,Bananer,Frukt,True,89,103,14
2025-12-12,Trondheim,Bananer,Frukt,True,107,118,11
2025-12-13,Trondheim,Bananer,Frukt,True,87,100,13
2025-12-14,Trondheim,Bananer,Frukt,True,84,100,16
2025-12-15,Trondheim,Bananer,Frukt,True,92,107,15
2025-12-16,Trondheim,Bananer,Frukt,True,64,73,9
2025-12-17,Trondheim,Bananer,Frukt,True,83,93,10
2025-12-18,Trondheim,Bananer,Frukt,True,87,105,18
2025-12-19,Trondheim,Bananer,Frukt,True,116,137,21
2025-12-20,Trondheim,Bananer,Frukt,True,113,127,14
2025-12-21,Trondheim,Bananer,Frukt,True,95,102,7
2025-12-22,Trondheim,Bananer,Frukt,True,64,78,14
2025-12-23,Trondheim,Bananer,Frukt,True,96,110,14
2025-12-24,Trondheim,Bananer,Frukt,True,63,73,10
2025-12-25,Trondheim,Bananer,Frukt,True,88,97,9
2025-12-26,Trondheim,Bananer,Frukt,True,125,133,8
2025-12-27,Trondheim,Bananer,Frukt,True,96,106,10
2025-12-28,Trondheim,Bananer,Frukt,True,69,85,16
2025-12-29,Trondheim,Bananer,Frukt,True,74,80,6
2025-12-30,Trondheim,Bananer,Frukt,True,74,89,15
2025-12-31,Trondheim,Bananer,Frukt,True,77,83,6
2024-01-01,Trondheim,Yoghurt,Meieri,True,78,91,13
2024-01-02,Trondheim,Yoghurt,Meieri,True,68,75,7
2024-01-03,Trondheim,Yoghurt,Meieri,True,73,88,15
2024-01-04,Trondheim,Yoghurt,Meieri,True,63,69,6
2024-01-05,Trondheim,Yoghurt,Meieri,True,80,99,19
2024-01-06,Trondheim,Yoghurt,Meieri,True,81,87,6
2024-01-07,Trondheim,Yoghurt,Meieri,True,73,89,16
2024-01-08,Trondheim,Yoghurt,Meieri,True,75,82,7
2024-01-09,Trondheim,Yoghurt,Meieri,True,79,91,12
2024-01-10,Trondheim,Yoghurt,Meieri,True,76,82,6
2024-01-11,Trondheim,Yoghurt,Meieri,True,70,81,11
2024-01-12,Trondheim,Yoghurt,Meieri,True,87,95,8
2024-01-13,Trondheim,Yoghurt,Meieri,True,73,89,16
2024-01-14,Trondheim,Yoghurt,Meieri,True,63,71,8
2024-01-15,Trondheim,Yoghurt,Meieri,True,53,65,12
2024-01-16,Trondheim,Yoghurt,Meieri,True,70,79,9
2024-01-17,Trondheim,Yoghurt,Meieri,True,61,67,6
2024-01-18,Trondheim,Yoghurt,Meieri,True,65,81,16
2024-01-19,Trondheim,Yoghurt,Meieri,True,93,98,5
2024-01-20,Trondheim,Yoghurt,Meieri,True,85,98,13
2024-01-21,Trondheim,Yoghurt,Meieri,True,61,67,6
2024-01-22,Trondheim,Yoghurt,Meieri,True,60,63,3
2024-01-23,Trondheim,Yoghurt,Meieri,True,82,100,18
2024-01-24,Trondheim,Yoghurt,Meieri,True,70,85,15
2024-01-25,Trondheim,Yoghurt,Meieri,True,74,79,5
2024-01-26,Trondheim,Yoghurt,Meieri,True,77,96,19
2024-01-27,Trondheim,Yoghurt,Meieri,True,73,84,11
2024-01-28,Trondheim,Yoghurt,Meieri,True,49,52,3
2024-01-29,Trondheim,Yoghurt,Meieri,True,63,68,5
2024-01-30,Trondheim,Yoghurt,Meieri,True,87,98,11
2024-01-31,Trondheim,Yoghurt,Meieri,True,73,87,14
2024-02-01,Trondheim,Yoghurt,Meieri,True,64,73,9
2024-02-02,Trondheim,Yoghurt,Meieri,True,102,126,24
2024-02-03,Trondheim,Yoghurt,Meieri,True,72,82,10
2024-02-04,Trondheim,Yoghurt,Meieri,True,80,93,13
2024-02-05,Trondheim,Yoghurt,Meieri,True,82,101,19
2024-02-06,Trondheim,Yoghurt,Meieri,True,63,67,4
2024-02-07,Trondheim,Yoghurt,Meieri,True,65,69,4
2024-02-08,Trondheim,Yoghurt,Meieri,True,71,88,17
2024-02-09,Trondheim,Yoghurt,Meieri,True,72,84,12
2024-02-10,Trondheim,Yoghurt,Meieri,True,88,97,9
2024-02-11,Trondheim,Yoghurt,Meieri,True,90,110,20
2024-02-12,Trondheim,Yoghurt,Meieri,True,61,64,3
2024-02-13,Trondheim,Yoghurt,Meieri,True,66,71,5
2024-02-14,Trondheim,Yoghurt,Meieri,True,66,82,16
2024-02-15,Trondheim,Yoghurt,Meieri,True,77,82,5
2024-02-16,Trondheim,Yoghurt,Meieri,True,93,100,7
2024-02-17,Trondheim,Yoghurt,Meieri,True,100,114,14
2024-02-18,Trondheim,Yoghurt,Meieri,True,62,71,9
2024-02-19,Trondheim,Yoghurt,Meieri,True,74,91,17
2024-02-20,Trondheim,Yoghurt,Meieri,True,55,61,6
2024-02-21,Trondheim,Yoghurt,Meieri,True,52,63,11
2024-02-22,Trondheim,Yoghurt,Meieri,True,78,89,11
2024-02-23,Trondheim,Yoghurt,Meieri,True,75,80,5
2024-02-24,Trondheim,Yoghurt,Meieri,True,63,77,14
2024-02-25,Trondheim,Yoghurt,Meieri,True,66,72,6
2024-02-26,Trondheim,Yoghurt,Meieri,True,72,85,13
2024-02-27,Trondheim,Yoghurt,Meieri,True,50,53,3
2024-02-28,Trondheim,Yoghurt,Meieri,True,63,77,14
2024-02-29,Trondheim,Yoghurt,Meieri,True,71,81,10
2024-03-01,Trondheim,Yoghurt,Meieri,True,92,110,18
2024-03-02,Trondheim,Yoghurt,Meieri,True,62,76,14
2024-03-03,Trondheim,Yoghurt,Meieri,True,78,97,19
2024-03-04,Trondheim,Yoghurt,Meieri,True,68,82,14
2024-03-05,Trondheim,Yoghurt,Meieri,True,68,80,12
2024-03-06,Trondheim,Yoghurt,Meieri,True,65,71,6
2024-03-07,Trondheim,Yoghurt,Meieri,True,77,93,16
2024-03-08,Trondheim,Yoghurt,Meieri,True,82,99,17
2024-03-09,Trondheim,Yoghurt,Meieri,True,92,102,10
2024-03-10,Trondheim,Yoghurt,Meieri,True,67,78,11
2024-03-11,Trondheim,Yoghurt,Meieri,True,69,83,14
2024-03-12,Trondheim,Yoghurt,Meieri,True,65,81,16
2024-03-13,Trondheim,Yoghurt,Meieri,True,64,71,7
2024-03-14,Trondheim,Yoghurt,Meieri,True,78,83,5
2024-03-15,Trondheim,Yoghurt,Meieri,True,76,83,7
2024-03-16,Trondheim,Yoghurt,Meieri,True,75,89,14
2024-03-17,Trondheim,Yoghurt,Meieri,True,76,81,5
2024-03-18,Trondheim,Yoghurt,Meieri,True,58,71,13
2024-03-19,Trondheim,Yoghurt,Meieri,True,48,56,8
2024-03-20,Trondheim,Yoghurt,Meieri,True,63,67,4
2024-03-21,Trondheim,Yoghurt,Meieri,True,49,57,8
2024-03-22,Trondheim,Yoghurt,Meieri,True,50,53,3
2024-03-23,Trondheim,Yoghurt,Meieri,True,81,99,18
2024-03-24,Trondheim,Yoghurt,Meieri,True,68,79,11
2024-03-25,Trondheim,Yoghurt,Meieri,True,74,88,14
2024-03-26,Trondheim,Yoghurt,Meieri,True,72,84,12
2024-03-27,Trondheim,Yoghurt,Meieri,True,51,60,9
2024-03-28,Trondheim,Yoghurt,Meieri,True,59,71,12
2024-03-29,Trondheim,Yoghurt,Meieri,True,89,104,15
2024-03-30,Trondheim,Yoghurt,Meieri,True,79,96,17
2024-03-31,Trondheim,Yoghurt,Meieri,True,55,61,6
2024-04-01,Trondheim,Yoghurt,Meieri,True,44,52,8
2024-04-02,Trondheim,Yoghurt,Meieri,True,34,42,8
2024-04-03,Trondheim,Yoghurt,Meieri,True,62,70,8
2024-04-04,Trondheim,Yoghurt,Meieri,True,49,54,5
2024-04-05,Trondheim,Yoghurt,Meieri,True,84,93,9
2024-04-06,Trondheim,Yoghurt,Meieri,True,73,87,14
2024-04-07,Trondheim,Yoghurt,Meieri,True,56,61,5
2024-04-08,Trondheim,Yoghurt,Meieri,True,67,72,5
2024-04-09,Trondheim,Yoghurt,Meieri,True,55,67,12
2024-04-10,Trondheim,Yoghurt,Meieri,True,53,64,11
2024-04-11,Trondheim,Yoghurt,Meieri,True,62,67,5
2024-04-12,Trondheim,Yoghurt,Meieri,True,71,75,4
2024-04-13,Trondheim,Yoghurt,Meieri,True,76,89,13
2024-04-14,Trondheim,Yoghurt,Meieri,True,74,84,10
2024-04-15,Trondheim,Yoghurt,Meieri,True,61,74,13
2024-04-16,Trondheim,Yoghurt,Meieri,True,58,61,3
2024-04-17,Trondheim,Yoghurt,Meieri,True,68,80,12
2024-04-18,Trondheim,Yoghurt,Meieri,True,41,48,7
2024-04-19,Trondheim,Yoghurt,Meieri,True,89,106,17
2024-04-20,Trondheim,Yoghurt,Meieri,True,53,62,9
2024-04-21,Trondheim,Yoghurt,Meieri,True,72,85,13
2024-04-22,Trondheim,Yoghurt,Meieri,True,46,54,8
2024-04-23,Trondheim,Yoghurt,Meieri,True,59,72,13
2024-04-24,Trondheim,Yoghurt,Meieri,True,46,56,10
2024-04-25,Trondheim,Yoghurt,Meieri,True,66,71,5
2024-04-26,Trondheim,Yoghurt,Meieri,True,87,99,12
2024-04-27,Trondheim,Yoghurt,Meieri,True,86,104,18
2024-04-28,Trondheim,Yoghurt,Meieri,True,51,63,12
2024-04-29,Trondheim,Yoghurt,Meieri,True,61,71,10
2024-04-30,Trondheim,Yoghurt,Meieri,True,71,79,8
2024-05-01,Trondheim,Yoghurt,Meieri,True,56,61,5
2024-05-02,Trondheim,Yoghurt,Meieri,True,56,69,13
2024-05-03,Trondheim,Yoghurt,Meieri,True,80,87,7
2024-05-04,Trondheim,Yoghurt,Meieri,True,65,81,16
2024-05-05,Trondheim,Yoghurt,Meieri,True,47,53,6
2024-05-06,Trondheim,Yoghurt,Meieri,True,41,50,9
2024-05-07,Trondheim,Yoghurt,Meieri,True,61,72,11
2024-05-08,Trondheim,Yoghurt,Meieri,True,52,57,5
2024-05-09,Trondheim,Yoghurt,Meieri,True,59,63,4
2024-05-10,Trondheim,Yoghurt,Meieri,True,70,82,12
2024-05-11,Trondheim,Yoghurt,Meieri,True,84,94,10
2024-05-12,Trondheim,Yoghurt,Meieri,True,67,82,15
2024-05-13,Trondheim,Yoghurt,Meieri,True,56,66,10
2024-05-14,Trondheim,Yoghurt,Meieri,True,69,80,11
2024-05-15,Trondheim,Yoghurt,Meieri,True,49,61,12
2024-05-16,Trondheim,Yoghurt,Meieri,True,48,53,5
2024-05-17,Trondheim,Yoghurt,Meieri,True,73,77,4
2024-05-18,Trondheim,Yoghurt,Meieri,True,76,85,9
2024-05-19,Trondheim,Yoghurt,Meieri,True,65,73,8
2024-05-20,Trondheim,Yoghurt,Meieri,True,54,60,6
2024-05-21,Trondheim,Yoghurt,Meieri,True,57,61,4
2024-05-22,Trondheim,Yoghurt,Meieri,True,79,84,5
2024-05-23,Trondheim,Yoghurt,Meieri,True,46,53,7
2024-05-24,Trondheim,Yoghurt,Meieri,True,67,79,12
2024-05-25,Trondheim,Yoghurt,Meieri,True,75,84,9
2024-05-26,Trondheim,Yoghurt,Meieri,True,69,74,5
2024-05-27,Trondheim,Yoghurt,Meieri,True,50,62,12
2024-05-28,Trondheim,Yoghurt,Meieri,True,42,46,4
2024-05-29,Trondheim,Yoghurt,Meieri,True,66,79,13
2024-05-30,Trondheim,Yoghurt,Meieri,True,49,61,12
2024-05-31,Trondheim,Yoghurt,Meieri,True,60,70,10
2024-06-01,Trondheim,Yoghurt,Meieri,True,65,80,15
2024-06-02,Trondheim,Yoghurt,Meieri,True,47,50,3
2024-06-03,Trondheim,Yoghurt,Meieri,True,56,69,13
2024-06-04,Trondheim,Yoghurt,Meieri,True,59,71,12
2024-06-05,Trondheim,Yoghurt,Meieri,True,53,66,13
2024-06-06,Trondheim,Yoghurt,Meieri,True,51,61,10
2024-06-07,Trondheim,Yoghurt,Meieri,True,79,90,11
2024-06-08,Trondheim,Yoghurt,Meieri,True,61,69,8
2024-06-09,Trondheim,Yoghurt,Meieri,True,46,49,3
2024-06-10,Trondheim,Yoghurt,Meieri,True,52,65,13
2024-06-11,Trondheim,Yoghurt,Meieri,True,42,49,7
2024-06-12,Trondheim,Yoghurt,Meieri,True,41,45,4
2024-06-13,Trondheim,Yoghurt,Meieri,True,48,57,9
2024-06-14,Trondheim,Yoghurt,Meieri,True,64,74,10
2024-06-15,Trondheim,Yoghurt,Meieri,True,79,94,15
2024-06-16,Trondheim,Yoghurt,Meieri,True,51,61,10
2024-06-17,Trondheim,Yoghurt,Meieri,True,48,57,9
2024-06-18,Trondheim,Yoghurt,Meieri,True,43,52,9
2024-06-19,Trondheim,Yoghurt,Meieri,True,59,62,3
2024-06-20,Trondheim,Yoghurt,Meieri,True,47,58,11
2024-06-21,Trondheim,Yoghurt,Meieri,True,58,70,12
2024-06-22,Trondheim,Yoghurt,Meieri,True,65,79,14
2024-06-23,Trondheim,Yoghurt,Meieri,True,59,72,13
2024-06-24,Trondheim,Yoghurt,Meieri,True,54,67,13
2024-06-25,Trondheim,Yoghurt,Meieri,True,55,62,7
2024-06-26,Trondheim,Yoghurt,Meieri,True,46,55,9
2024-06-27,Trondheim,Yoghurt,Meieri,True,56,68,12
2024-06-28,Trondheim,Yoghurt,Meieri,True,74,84,10
2024-06-29,Trondheim,Yoghurt,Meieri,True,71,82,11
2024-06-30,Trondheim,Yoghurt,Meieri,True,58,63,5
2024-07-01,Trondheim,Yoghurt,Meieri,True,66,73,7
2024-07-02,Trondheim,Yoghurt,Meieri,True,61,71,10
2024-07-03,Trondheim,Yoghurt,Meieri,True,44,47,3
2024-07-04,Trondheim,Yoghurt,Meieri,True,45,53,8
2024-07-05,Trondheim,Yoghurt,Meieri,True,75,81,6
2024-07-06,Trondheim,Yoghurt,Meieri,True,69,74,5
2024-07-07,Trondheim,Yoghurt,Meieri,True,64,68,4
2024-07-08,Trondheim,Yoghurt,Meieri,True,60,63,3
2024-07-09,Trondheim,Yoghurt,Meieri,True,47,56,9
2024-07-10,Trondheim,Yoghurt,Meieri,True,41,44,3
2024-07-11,Trondheim,Yoghurt,Meieri,True,57,70,13
2024-07-12,Trondheim,Yoghurt,Meieri,True,60,71,11
2024-07-13,Trondheim,Yoghurt,Meieri,True,63,69,6
2024-07-14,Trondheim,Yoghurt,Meieri,True,46,57,11
2024-07-15,Trondheim,Yoghurt,Meieri,True,51,58,7
2024-07-16,Trondheim,Yoghurt,Meieri,True,56,62,6
2024-07-17,Trondheim,Yoghurt,Meieri,True,49,56,7
2024-07-18,Trondheim,Yoghurt,Meieri,True,52,60,8
2024-07-19,Trondheim,Yoghurt,Meieri,True,64,68,4
2024-07-20,Trondheim,Yoghurt,Meieri,True,75,85,10
2024-07-21,Trondheim,Yoghurt,Meieri,True,59,65,6
2024-07-22,Trondheim,Yoghurt,Meieri,True,58,69,11
2024-07-23,Trondheim,Yoghurt,Meieri,True,63,71,8
2024-07-24,Trondheim,Yoghurt,Meieri,True,41,49,8
2024-07-25,Trondheim,Yoghurt,Meieri,True,60,68,8
2024-07-26,Trondheim,Yoghurt,Meieri,True,62,68,6
2024-07-27,Trondheim,Yoghurt,Meieri,True,63,72,9
2024-07-28,Trondheim,Yoghurt,Meieri,True,38,45,7
2024-07-29,Trondheim,Yoghurt,Meieri,True,55,67,12
2024-07-30,Trondheim,Yoghurt,Meieri,True,41,44,3
2024-07-31,Trondheim,Yoghurt,Meieri,True,55,67,12
2024-08-01,Trondheim,Yoghurt,Meieri,True,44,55,11
2024-08-02,Trondheim,Yoghurt,Meieri,True,71,87,16
2024-08-03,Trondheim,Yoghurt,Meieri,True,78,89,11
2024-08-04,Trondheim,Yoghurt,Meieri,True,54,65,11
2024-08-05,Trondheim,Yoghurt,Meieri,True,50,62,12
2024-08-06,Trondheim,Yoghurt,Meieri,True,52,64,12
2024-08-07,Trondheim,Yoghurt,Meieri,True,41,45,4
2024-08-08,Trondheim,Yoghurt,Meieri,True,48,52,4
2024-08-09,Trondheim,Yoghurt,Meieri,True,70,83,13
2024-08-10,Trondheim,Yoghurt,Meieri,True,52,58,6
2024-08-11,Trondheim,Yoghurt,Meieri,True,36,43,7
2024-08-12,Trondheim,Yoghurt,Meieri,True,57,71,14
2024-08-13,Trondheim,Yoghurt,Meieri,True,49,56,7
2024-08-14,Trondheim,Yoghurt,Meieri,True,53,64,11
2024-08-15,Trondheim,Yoghurt,Meieri,True,57,60,3
2024-08-16,Trondheim,Yoghurt,Meieri,True,68,75,7
2024-08-17,Trondheim,Yoghurt,Meieri,True,75,87,12
2024-08-18,Trondheim,Yoghurt,Meieri,True,47,51,4
2024-08-19,Trondheim,Yoghurt,Meieri,True,54,67,13
2024-08-20,Trondheim,Yoghurt,Meieri,True,38,43,5
2024-08-21,Trondheim,Yoghurt,Meieri,True,52,58,6
2024-08-22,Trondheim,Yoghurt,Meieri,True,43,50,7
2024-08-23,Trondheim,Yoghurt,Meieri,True,88,108,20
2024-08-24,Trondheim,Yoghurt,Meieri,True,65,71,6
2024-08-25,Trondheim,Yoghurt,Meieri,True,46,56,10
2024-08-26,Trondheim,Yoghurt,Meieri,True,51,61,10
2024-08-27,Trondheim,Yoghurt,Meieri,True,51,59,8
2024-08-28,Trondheim,Yoghurt,Meieri,True,42,46,4
2024-08-29,Trondheim,Yoghurt,Meieri,True,61,75,14
2024-08-30,Trondheim,Yoghurt,Meieri,True,81,94,13
2024-08-31,Trondheim,Yoghurt,Meieri,True,90,99,9
2024-09-01,Trondheim,Yoghurt,Meieri,True,63,76,13
2024-09-02,Trondheim,Yoghurt,Meieri,True,62,75,13
2024-09-03,Trondheim,Yoghurt,Meieri,True,58,68,10
2024-09-04,Trondheim,Yoghurt,Meieri,True,57,64,7
2024-09-05,Trondheim,Yoghurt,Meieri,True,53,57,4
2024-09-06,Trondheim,Yoghurt,Meieri,True,73,88,15
2024-09-07,Trondheim,Yoghurt,Meieri,True,74,79,5
2024-09-08,Trondheim,Yoghurt,Meieri,True,56,64,8
2024-09-09,Trondheim,Yoghurt,Meieri,True,62,76,14
2024-09-10,Trondheim,Yoghurt,Meieri,True,48,55,7
2024-09-11,Trondheim,Yoghurt,Meieri,True,58,68,10
2024-09-12,Trondheim,Yoghurt,Meieri,True,53,64,11
2024-09-13,Trondheim,Yoghurt,Meieri,True,77,93,16
2024-09-14,Trondheim,Yoghurt,Meieri,True,87,101,14
2024-09-15,Trondheim,Yoghurt,Meieri,True,59,72,13
2024-09-16,Trondheim,Yoghurt,Meieri,True,68,72,4
2024-09-17,Trondheim,Yoghurt,Meieri,True,66,70,4
2024-09-18,Trondheim,Yoghurt,Meieri,True,63,73,10
2024-09-19,Trondheim,Yoghurt,Meieri,True,63,74,11
2024-09-20,Trondheim,Yoghurt,Meieri,True,64,76,12
2024-09-21,Trondheim,Yoghurt,Meieri,True,76,87,11
2024-09-22,Trondheim,Yoghurt,Meieri,True,67,81,14
2024-09-23,Trondheim,Yoghurt,Meieri,True,74,82,8
2024-09-24,Trondheim,Yoghurt,Meieri,True,45,54,9
2024-09-25,Trondheim,Yoghurt,Meieri,True,43,49,6
2024-09-26,Trondheim,Yoghurt,Meieri,True,48,57,9
2024-09-27,Trondheim,Yoghurt,Meieri,True,74,89,15
2024-09-28,Trondheim,Yoghurt,Meieri,True,99,107,8
2024-09-29,Trondheim,Yoghurt,Meieri,True,57,64,7
2024-09-30,Trondheim,Yoghurt,Meieri,True,54,63,9
2024-10-01,Trondheim,Yoghurt,Meieri,True,48,55,7
2024-10-02,Trondheim,Yoghurt,Meieri,True,58,65,7
2024-10-03,Trondheim,Yoghurt,Meieri,True,80,86,6
2024-10-04,Trondheim,Yoghurt,Meieri,True,67,80,13
2024-10-05,Trondheim,Yoghurt,Meieri,True,68,83,15
2024-10-06,Trondheim,Yoghurt,Meieri,True,66,73,7
2024-10-07,Trondheim,Yoghurt,Meieri,True,70,83,13
2024-10-08,Trondheim,Yoghurt,Meieri,True,54,67,13
2024-10-09,Trondheim,Yoghurt,Meieri,True,60,64,4
2024-10-10,Trondheim,Yoghurt,Meieri,True,92,112,20
2024-10-11,Trondheim,Yoghurt,Meieri,True,86,106,20
2024-10-12,Trondheim,Yoghurt,Meieri,True,78,92,14
2024-10-13,Trondheim,Yoghurt,Meieri,True,65,69,4
2024-10-14,Trondheim,Yoghurt,Meieri,True,68,78,10
2024-10-15,Trondheim,Yoghurt,Meieri,True,60,64,4
2024-10-16,Trondheim,Yoghurt,Meieri,True,57,63,6
2024-10-17,Trondheim,Yoghurt,Meieri,True,48,54,6
2024-10-18,Trondheim,Yoghurt,Meieri,True,64,68,4
2024-10-19,Trondheim,Yoghurt,Meieri,True,65,80,15
2024-10-20,Trondheim,Yoghurt,Meieri,True,69,81,12
2024-10-21,Trondheim,Yoghurt,Meieri,True,74,84,10
2024-10-22,Trondheim,Yoghurt,Meieri,True,51,63,12
2024-10-23,Trondheim,Yoghurt,Meieri,True,68,80,12
2024-10-24,Trondheim,Yoghurt,Meieri,True,50,59,9
2024-10-25,Trondheim,Yoghurt,Meieri,True,58,63,5
2024-10-26,Trondheim,Yoghurt,Meieri,True,103,110,7
2024-10-27,Trondheim,Yoghurt,Meieri,True,52,59,7
2024-10-28,Trondheim,Yoghurt,Meieri,True,62,71,9
2024-10-29,Trondheim,Yoghurt,Meieri,True,44,53,9
2024-10-30,Trondheim,Yoghurt,Meieri,True,71,87,16
2024-10-31,Trondheim,Yoghurt,Meieri,True,60,70,10
2024-11-01,Trondheim,Yoghurt,Meieri,True,83,92,9
2024-11-02,Trondheim,Yoghurt,Meieri,True,83,90,7
2024-11-03,Trondheim,Yoghurt,Meieri,True,53,62,9
2024-11-04,Trondheim,Yoghurt,Meieri,True,56,65,9
2024-11-05,Trondheim,Yoghurt,Meieri,True,51,62,11
2024-11-06,Trondheim,Yoghurt,Meieri,True,67,76,9
2024-11-07,Trondheim,Yoghurt,Meieri,True,65,72,7
2024-11-08,Trondheim,Yoghurt,Meieri,True,82,93,11
2024-11-09,Trondheim,Yoghurt,Meieri,True,92,99,7
2024-11-10,Trondheim,Yoghurt,Meieri,True,67,80,13
2024-11-11,Trondheim,Yoghurt,Meieri,True,62,69,7
2024-11-12,Trondheim,Yoghurt,Meieri,True,72,85,13
2024-11-13,Trondheim,Yoghurt,Meieri,True,58,71,13
2024-11-14,Trondheim,Yoghurt,Meieri,True,51,60,9
2024-11-15,Trondheim,Yoghurt,Meieri,True,80,94,14
2024-11-16,Trondheim,Yoghurt,Meieri,True,75,86,11
2024-11-17,Trondheim,Yoghurt,Meieri,True,76,87,11
2024-11-18,Trondheim,Yoghurt,Meieri,True,72,90,18
2024-11-19,Trondheim,Yoghurt,Meieri,True,56,61,5
2024-11-20,Trondheim,Yoghurt,Meieri,True,55,61,6
2024-11-21,Trondheim,Yoghurt,Meieri,True,59,63,4
2024-11-22,Trondheim,Yoghurt,Meieri,True,84,90,6
2024-11-23,Trondheim,Yoghurt,Meieri,True,85,95,10
2024-11-24,Trondheim,Yoghurt,Meieri,True,59,73,14
2024-11-25,Trondheim,Yoghurt,Meieri,True,68,75,7
2024-11-26,Trondheim,Yoghurt,Meieri,True,58,70,12
2024-11-27,Trondheim,Yoghurt,Meieri,True,82,102,20
2024-11-28,Trondheim,Yoghurt,Meieri,True,64,73,9
2024-11-29,Trondheim,Yoghurt,Meieri,True,96,112,16
2024-11-30,Trondheim,Yoghurt,Meieri,True,98,116,18
2024-12-01,Trondheim,Yoghurt,Meieri,True,66,80,14
2024-12-02,Trondheim,Yoghurt,Meieri,True,61,70,9
2024-12-03,Trondheim,Yoghurt,Meieri,True,53,56,3
2024-12-04,Trondheim,Yoghurt,Meieri,True,58,64,6
2024-12-05,Trondheim,Yoghurt,Meieri,True,64,80,16
2024-12-06,Trondheim,Yoghurt,Meieri,True,76,90,14
2024-12-07,Trondheim,Yoghurt,Meieri,True,82,99,17
2024-12-08,Trondheim,Yoghurt,Meieri,True,85,105,20
2024-12-09,Trondheim,Yoghurt,Meieri,True,64,72,8
2024-12-10,Trondheim,Yoghurt,Meieri,True,71,79,8
2024-12-11,Trondheim,Yoghurt,Meieri,True,77,83,6
2024-12-12,Trondheim,Yoghurt,Meieri,True,84,101,17
2024-12-13,Trondheim,Yoghurt,Meieri,True,94,100,6
2024-12-14,Trondheim,Yoghurt,Meieri,True,54,58,4
2024-12-15,Trondheim,Yoghurt,Meieri,True,70,79,9
2024-12-16,Trondheim,Yoghurt,Meieri,True,57,66,9
2024-12-17,Trondheim,Yoghurt,Meieri,True,61,68,7
2024-12-18,Trondheim,Yoghurt,Meieri,True,67,72,5
2024-12-19,Trondheim,Yoghurt,Meieri,True,77,96,19
2024-12-20,Trondheim,Yoghurt,Meieri,True,88,109,21
2024-12-21,Trondheim,Yoghurt,Meieri,True,76,93,17
2024-12-22,Trondheim,Yoghurt,Meieri,True,78,95,17
2024-12-23,Trondheim,Yoghurt,Meieri,True,59,65,6
2024-12-24,Trondheim,Yoghurt,Meieri,True,42,47,5
2024-12-25,Trondheim,Yoghurt,Meieri,True,62,66,4
2024-12-26,Trondheim,Yoghurt,Meieri,True,60,75,15
2024-12-27,Trondheim,Yoghurt,Meieri,True,90,107,17
2024-12-28,Trondheim,Yoghurt,Meieri,True,101,121,20
2024-12-29,Trondheim,Yoghurt,Meieri,True,59,67,8
2024-12-30,Trondheim,Yoghurt,Meieri,True,69,81,12
2024-12-31,Trondheim,Yoghurt,Meieri,True,82,101,19
2025-01-01,Trondheim,Yoghurt,Meieri,True,58,70,12
2025-01-02,Trondheim,Yoghurt,Meieri,True,70,77,7
2025-01-03,Trondheim,Yoghurt,Meieri,True,119,136,17
2025-01-04,Trondheim,Yoghurt,Meieri,True,94,116,22
2025-01-05,Trondheim,Yoghurt,Meieri,True,67,72,5
2025-01-06,Trondheim,Yoghurt,Meieri,True,74,92,18
2025-01-07,Trondheim,Yoghurt,Meieri,True,78,89,11
2025-01-08,Trondheim,Yoghurt,Meieri,True,70,74,4
2025-01-09,Trondheim,Yoghurt,Meieri,True,87,92,5
2025-01-10,Trondheim,Yoghurt,Meieri,True,84,93,9
2025-01-11,Trondheim,Yoghurt,Meieri,True,80,96,16
2025-01-12,Trondheim,Yoghurt,Meieri,True,73,86,13
2025-01-13,Trondheim,Yoghurt,Meieri,True,67,77,10
2025-01-14,Trondheim,Yoghurt,Meieri,True,81,88,7
2025-01-15,Trondheim,Yoghurt,Meieri,True,79,95,16
